"Observations","count","prop","win_start","win_end","win_days"
"1",67944,0.801547790387655,"1993-01-01","1994-01-01",365
"2",14765,0.174185404525399,"1993-01-01","1994-01-01",365
"3",1936,0.0228393459641838,"1993-01-01","1994-01-01",365
"4",121,0.00142745912276148,"1993-01-01","1994-01-01",365
"1",91032,0.632724694696017,"1993-01-01","1995-01-01",730
"2",36064,0.250665517505022,"1993-01-01","1995-01-01",730
"3",12509,0.086944735982429,"1993-01-01","1995-01-01",730
"4",3381,0.0234998922660958,"1993-01-01","1995-01-01",730
"5",726,0.00504611706157514,"1993-01-01","1995-01-01",730
"6",128,0.00088967353151738,"1993-01-01","1995-01-01",730
"7",25,0.000173764361624488,"1993-01-01","1995-01-01",730
"8",8,5.56045957198362e-05,"1993-01-01","1995-01-01",730
"1",74205,0.794698795180723,"1994-01-01","1995-01-01",365
"2",16770,0.179598393574297,"1994-01-01","1995-01-01",365
"3",2263,0.024235609103079,"1994-01-01","1995-01-01",365
"4",137,0.00146720214190094,"1994-01-01","1995-01-01",365
"1",106377,0.548332225091623,"1993-01-01","1996-01-01",1095
"10",8,4.12369008407173e-05,"1993-01-01","1996-01-01",1095
"11",2,1.03092252101793e-05,"1993-01-01","1996-01-01",1095
"12",2,1.03092252101793e-05,"1993-01-01","1996-01-01",1095
"2",49315,0.254199720619997,"1993-01-01","1996-01-01",1095
"3",23346,0.120339585878423,"1993-01-01","1996-01-01",1095
"4",9892,0.050989427889547,"1993-01-01","1996-01-01",1095
"5",3544,0.0182679470724378,"1993-01-01","1996-01-01",1095
"6",1097,0.00565461002778336,"1993-01-01","1996-01-01",1095
"7",317,0.00163401219581342,"1993-01-01","1996-01-01",1095
"8",79,0.000407214395802083,"1993-01-01","1996-01-01",1095
"9",22,0.000113401477311973,"1993-01-01","1996-01-01",1095
"1",98771,0.631386837983827,"1994-01-01","1996-01-01",730
"2",39221,0.250717550420302,"1994-01-01","1996-01-01",730
"3",13775,0.0880557420014703,"1994-01-01","1996-01-01",730
"4",3730,0.0238437689775306,"1994-01-01","1996-01-01",730
"5",788,0.00503723591267939,"1994-01-01","1996-01-01",730
"6",127,0.000811838782881069,"1994-01-01","1996-01-01",730
"7",20,0.000127848627225365,"1994-01-01","1996-01-01",730
"8",3,1.91772940838048e-05,"1994-01-01","1996-01-01",730
"1",80926,0.802542717454902,"1995-01-01","1996-01-01",365
"2",17551,0.17405317492587,"1995-01-01","1996-01-01",365
"3",2226,0.0220752303222032,"1995-01-01","1996-01-01",365
"4",134,0.00132887729702391,"1995-01-01","1996-01-01",365
"1",121955,0.500252269399107,"1993-01-01","1997-01-01",1461
"10",56,0.000229708721137714,"1993-01-01","1997-01-01",1461
"11",19,7.79368875288674e-05,"1993-01-01","1997-01-01",1461
"12",5,2.05097072444388e-05,"1993-01-01","1997-01-01",1461
"13",1,4.10194144888776e-06,"1993-01-01","1997-01-01",1461
"14",1,4.10194144888776e-06,"1993-01-01","1997-01-01",1461
"15",1,4.10194144888776e-06,"1993-01-01","1997-01-01",1461
"16",1,4.10194144888776e-06,"1993-01-01","1997-01-01",1461
"2",59973,0.246005734514146,"1993-01-01","1997-01-01",1461
"3",32040,0.131426204022364,"1993-01-01","1997-01-01",1461
"4",16649,0.0682932231825323,"1993-01-01","1997-01-01",1461
"5",7777,0.0319007986480001,"1993-01-01","1997-01-01",1461
"6",3401,0.0139507028676673,"1993-01-01","1997-01-01",1461
"7",1297,0.00532021805920742,"1993-01-01","1997-01-01",1461
"8",443,0.00181716006185728,"1993-01-01","1997-01-01",1461
"9",168,0.000689126163413143,"1993-01-01","1997-01-01",1461
"1",116853,0.549116079736093,"1994-01-01","1997-01-01",1096
"10",3,1.40976118645501e-05,"1994-01-01","1997-01-01",1096
"11",2,9.3984079097001e-06,"1994-01-01","1997-01-01",1096
"12",1,4.69920395485005e-06,"1994-01-01","1997-01-01",1096
"2",53945,0.253498557344386,"1994-01-01","1997-01-01",1096
"3",25532,0.119980075375231,"1994-01-01","1997-01-01",1096
"4",10828,0.0508829804231163,"1994-01-01","1997-01-01",1096
"5",3940,0.0185148635821092,"1994-01-01","1997-01-01",1096
"6",1276,0.00599618424638866,"1994-01-01","1997-01-01",1096
"7",301,0.00141446039040986,"1994-01-01","1997-01-01",1096
"8",103,0.000484018007349555,"1994-01-01","1997-01-01",1096
"9",18,8.45856711873009e-05,"1994-01-01","1997-01-01",1096
"1",109475,0.636967690508469,"1995-01-01","1997-01-01",731
"2",42794,0.248991964810408,"1995-01-01","1997-01-01",731
"3",14590,0.0848902361682444,"1995-01-01","1997-01-01",731
"4",4012,0.023343360350034,"1995-01-01","1997-01-01",731
"5",812,0.00472452856536083,"1995-01-01","1997-01-01",731
"6",163,0.000948396744031792,"1995-01-01","1997-01-01",731
"7",21,0.000122186083586918,"1995-01-01","1997-01-01",731
"8",2,1.16367698654208e-05,"1995-01-01","1997-01-01",731
"1",88057,0.793492169336962,"1996-01-01","1997-01-01",366
"2",20120,0.181303728801341,"1996-01-01","1997-01-01",366
"3",2645,0.0238344116639934,"1996-01-01","1997-01-01",366
"4",152,0.00136969019770397,"1996-01-01","1997-01-01",366
"1",136691,0.467873108018374,"1993-01-01","1998-01-01",1826
"10",219,0.000749604660555734,"1993-01-01","1998-01-01",1826
"11",86,0.000294365300492206,"1993-01-01","1998-01-01",1826
"12",30,0.000102685569939142,"1993-01-01","1998-01-01",1826
"13",15,5.13427849695708e-05,"1993-01-01","1998-01-01",1826
"14",8,2.73828186504378e-05,"1993-01-01","1998-01-01",1826
"15",2,6.84570466260945e-06,"1993-01-01","1998-01-01",1826
"17",1,3.42285233130472e-06,"1993-01-01","1998-01-01",1826
"19",2,6.84570466260945e-06,"1993-01-01","1998-01-01",1826
"2",68873,0.23574210861395,"1993-01-01","1998-01-01",1826
"3",39811,0.136267174161572,"1993-01-01","1998-01-01",1826
"4",22799,0.0780376103014164,"1993-01-01","1998-01-01",1826
"5",12415,0.0424947116931481,"1993-01-01","1998-01-01",1826
"6",6283,0.0215057811975876,"1993-01-01","1998-01-01",1826
"7",2995,0.0102514427322576,"1993-01-01","1998-01-01",1826
"8",1330,0.00455239360063528,"1993-01-01","1998-01-01",1826
"9",594,0.00203317428479501,"1993-01-01","1998-01-01",1826
"1",132349,0.498980165058683,"1994-01-01","1998-01-01",1461
"10",45,0.000169658308167351,"1994-01-01","1998-01-01",1461
"11",22,8.29440617707049e-05,"1994-01-01","1998-01-01",1461
"12",8,3.01614770075291e-05,"1994-01-01","1998-01-01",1461
"14",1,3.77018462594113e-06,"1994-01-01","1998-01-01",1461
"15",2,7.54036925188226e-06,"1994-01-01","1998-01-01",1461
"2",65166,0.24568785133408,"1994-01-01","1998-01-01",1461
"3",35209,0.132744430494761,"1994-01-01","1998-01-01",1461
"4",18192,0.0685871987151211,"1994-01-01","1998-01-01",1461
"5",8465,0.0319146128585917,"1994-01-01","1998-01-01",1461
"6",3651,0.0137649440693111,"1994-01-01","1998-01-01",1461
"7",1416,0.00533858143033264,"1994-01-01","1998-01-01",1461
"8",556,0.00209622265202327,"1994-01-01","1998-01-01",1461
"9",157,0.000591918986272758,"1994-01-01","1998-01-01",1461
"1",127482,0.550316854592233,"1995-01-01","1998-01-01",1096
"10",7,3.0217740403709e-05,"1995-01-01","1998-01-01",1096
"11",3,1.29504601730181e-05,"1995-01-01","1998-01-01",1096
"2",58963,0.254532661060556,"1995-01-01","1998-01-01",1096
"3",27869,0.120305458187281,"1995-01-01","1998-01-01",1096
"4",11354,0.049013174934816,"1995-01-01","1998-01-01",1096
"5",4166,0.0179838723602645,"1995-01-01","1998-01-01",1096
"6",1324,0.00571546975635868,"1995-01-01","1998-01-01",1096
"7",374,0.0016144907015696,"1995-01-01","1998-01-01",1096
"8",86,0.000371246524959854,"1995-01-01","1998-01-01",1096
"9",24,0.000103603681384145,"1995-01-01","1998-01-01",1096
"1",117946,0.631852443120637,"1996-01-01","1998-01-01",731
"2",47183,0.252765620061393,"1996-01-01","1998-01-01",731
"3",16139,0.0864587741807604,"1996-01-01","1998-01-01",731
"4",4343,0.0232660298820895,"1996-01-01","1998-01-01",731
"5",881,0.00471963442922423,"1996-01-01","1998-01-01",731
"6",144,0.000771427193880011,"1996-01-01","1998-01-01",731
"7",30,0.000160713998725002,"1996-01-01","1998-01-01",731
"8",1,5.35713329083341e-06,"1996-01-01","1998-01-01",731
"1",96914,0.804392393821432,"1997-01-01","1998-01-01",365
"2",20997,0.174276441928603,"1997-01-01","1998-01-01",365
"3",2440,0.0202521559416007,"1997-01-01","1998-01-01",365
"4",130,0.00107900830836397,"1997-01-01","1998-01-01",365
"1",146250,0.435637370984317,"1993-01-01","1999-01-01",2191
"10",568,0.00169191129380576,"1993-01-01","1999-01-01",2191
"11",308,0.000917444856500305,"1993-01-01","1999-01-01",2191
"12",117,0.000348509896787454,"1993-01-01","1999-01-01",2191
"13",56,0.000166808155727328,"1993-01-01","1999-01-01",2191
"14",19,5.65956242646292e-05,"1993-01-01","1999-01-01",2191
"15",15,4.46807559983915e-05,"1993-01-01","1999-01-01",2191
"16",2,5.95743413311887e-06,"1993-01-01","1999-01-01",2191
"17",2,5.95743413311887e-06,"1993-01-01","1999-01-01",2191
"18",3,8.9361511996783e-06,"1993-01-01","1999-01-01",2191
"2",76526,0.227949302235527,"1993-01-01","1999-01-01",2191
"22",2,5.95743413311887e-06,"1993-01-01","1999-01-01",2191
"3",46792,0.139380128978449,"1993-01-01","1999-01-01",2191
"4",28700,0.0854891798102557,"1993-01-01","1999-01-01",2191
"5",17251,0.0513858481152168,"1993-01-01","1999-01-01",2191
"6",9828,0.0292748313301461,"1993-01-01","1999-01-01",2191
"7",5286,0.0157454984138332,"1993-01-01","1999-01-01",2191
"8",2694,0.00802466377731111,"1993-01-01","1999-01-01",2191
"9",1296,0.00386041731826102,"1993-01-01","1999-01-01",2191
"1",142365,0.456907286638595,"1994-01-01","1999-01-01",1826
"10",283,0.000908262298449214,"1994-01-01","1999-01-01",1826
"11",98,0.000314521926671459,"1994-01-01","1999-01-01",1826
"12",32,0.000102701037280477,"1994-01-01","1999-01-01",1826
"13",12,3.85128889801787e-05,"1994-01-01","1999-01-01",1826
"14",2,6.41881483002978e-06,"1994-01-01","1999-01-01",1826
"15",7,2.24658519051042e-05,"1994-01-01","1999-01-01",1826
"18",2,6.41881483002978e-06,"1994-01-01","1999-01-01",1826
"2",73507,0.2359139108555,"1994-01-01","1999-01-01",1826
"3",43652,0.14009705248023,"1994-01-01","1999-01-01",1826
"4",25259,0.0810664218958611,"1994-01-01","1999-01-01",1826
"5",14046,0.0450793365512992,"1994-01-01","1999-01-01",1826
"6",7037,0.0225845999794598,"1994-01-01","1999-01-01",1826
"7",3261,0.0104658775803636,"1994-01-01","1999-01-01",1826
"8",1448,0.00464722193694156,"1994-01-01","1999-01-01",1826
"9",573,0.00183899044880353,"1994-01-01","1999-01-01",1826
"1",137966,0.488421902270305,"1995-01-01","1999-01-01",1461
"10",60,0.000212409681633289,"1995-01-01","1999-01-01",1461
"11",14,4.95622590477674e-05,"1995-01-01","1999-01-01",1461
"12",8,2.83212908844385e-05,"1995-01-01","1999-01-01",1461
"13",3,1.06204840816644e-05,"1995-01-01","1999-01-01",1461
"14",3,1.06204840816644e-05,"1995-01-01","1999-01-01",1461
"2",69739,0.246887313123732,"1995-01-01","1999-01-01",1461
"3",38921,0.137786620314154,"1995-01-01","1999-01-01",1461
"4",20177,0.0714298357719145,"1995-01-01","1999-01-01",1461
"5",9509,0.0336633943775157,"1995-01-01","1999-01-01",1461
"6",3883,0.0137464465630343,"1995-01-01","1999-01-01",1461
"7",1462,0.00517571590913114,"1995-01-01","1999-01-01",1461
"8",549,0.00194354858694459,"1995-01-01","1999-01-01",1461
"9",179,0.000633688883539312,"1995-01-01","1999-01-01",1461
"1",130918,0.532999491094148,"1996-01-01","1999-01-01",1096
"10",10,4.07124681933842e-05,"1996-01-01","1999-01-01",1096
"2",63841,0.259912468193384,"1996-01-01","1999-01-01",1096
"3",31449,0.128036641221374,"1996-01-01","1999-01-01",1096
"4",12919,0.0525964376590331,"1996-01-01","1999-01-01",1096
"5",4598,0.0187195928753181,"1996-01-01","1999-01-01",1096
"6",1406,0.00572417302798982,"1996-01-01","1999-01-01",1096
"7",363,0.00147786259541985,"1996-01-01","1999-01-01",1096
"8",95,0.00038676844783715,"1996-01-01","1999-01-01",1096
"9",26,0.000105852417302799,"1996-01-01","1999-01-01",1096
"1",122582,0.620015376211382,"1997-01-01","1999-01-01",730
"2",51861,0.262311085034495,"1997-01-01","1999-01-01",730
"3",17781,0.0899356626944787,"1997-01-01","1999-01-01",730
"4",4410,0.0223056224330831,"1997-01-01","1999-01-01",730
"5",912,0.00461286341473284,"1997-01-01","1999-01-01",730
"6",139,0.000703057033605115,"1997-01-01","1999-01-01",730
"7",21,0.000106217249681348,"1997-01-01","1999-01-01",730
"8",2,1.01159285410808e-05,"1997-01-01","1999-01-01",730
"1",102303,0.800705978116244,"1998-01-01","1999-01-01",365
"2",22720,0.177825086486233,"1998-01-01","1999-01-01",365
"3",2619,0.020498411157898,"1998-01-01","1999-01-01",365
"4",124,0.000970524239625565,"1998-01-01","1999-01-01",365
"1",154506,0.411167350588386,"1993-01-01","2000-01-01",2556
"10",1292,0.00343823681255223,"1993-01-01","2000-01-01",2556
"11",598,0.00159138205410699,"1993-01-01","2000-01-01",2556
"12",312,0.000830286289099299,"1993-01-01","2000-01-01",2556
"13",158,0.000420465492556696,"1993-01-01","2000-01-01",2556
"14",65,0.000172976310229021,"1993-01-01","2000-01-01",2556
"15",27,7.18516980951316e-05,"1993-01-01","2000-01-01",2556
"16",16,4.25787840563743e-05,"1993-01-01","2000-01-01",2556
"17",9,2.39505660317105e-05,"1993-01-01","2000-01-01",2556
"18",6,1.59670440211404e-05,"1993-01-01","2000-01-01",2556
"19",1,2.66117400352339e-06,"1993-01-01","2000-01-01",2556
"2",81990,0.218189656548883,"1993-01-01","2000-01-01",2556
"20",2,5.32234800704679e-06,"1993-01-01","2000-01-01",2556
"26",2,5.32234800704679e-06,"1993-01-01","2000-01-01",2556
"3",52636,0.140073554849457,"1993-01-01","2000-01-01",2556
"4",34039,0.0905837019059328,"1993-01-01","2000-01-01",2556
"5",21846,0.0581360072809721,"1993-01-01","2000-01-01",2556
"6",13407,0.0356783598652382,"1993-01-01","2000-01-01",2556
"7",7951,0.0211589945020145,"1993-01-01","2000-01-01",2556
"8",4442,0.0118209349236509,"1993-01-01","2000-01-01",2556
"9",2469,0.00657043861469926,"1993-01-01","2000-01-01",2556
"1",150764,0.426227747040713,"1994-01-01","2000-01-01",2191
"10",647,0.00182914589912275,"1994-01-01","2000-01-01",2191
"11",303,0.000856617013035845,"1994-01-01","2000-01-01",2191
"12",117,0.000330772906023742,"1994-01-01","2000-01-01",2191
"13",56,0.000158318655874612,"1994-01-01","2000-01-01",2191
"14",20,5.65423770980756e-05,"1994-01-01","2000-01-01",2191
"15",14,3.95796639686529e-05,"1994-01-01","2000-01-01",2191
"16",4,1.13084754196151e-05,"1994-01-01","2000-01-01",2191
"17",3,8.48135656471134e-06,"1994-01-01","2000-01-01",2191
"18",1,2.82711885490378e-06,"1994-01-01","2000-01-01",2191
"2",79678,0.225259176121023,"1994-01-01","2000-01-01",2191
"22",2,5.65423770980756e-06,"1994-01-01","2000-01-01",2191
"3",50158,0.141802627524264,"1994-01-01","2000-01-01",2191
"4",31353,0.0886386574577982,"1994-01-01","2000-01-01",2191
"5",19355,0.0547188854366626,"1994-01-01","2000-01-01",2191
"6",10906,0.0308325582315806,"1994-01-01","2000-01-01",2191
"7",5871,0.0165980147971401,"1994-01-01","2000-01-01",2191
"8",2992,0.00845873961387211,"1994-01-01","2000-01-01",2191
"9",1473,0.00416434607327327,"1994-01-01","2000-01-01",2191
"1",146509,0.447178219332784,"1995-01-01","2000-01-01",1826
"10",242,0.000738638097854287,"1995-01-01","2000-01-01",1826
"11",91,0.000277752342581571,"1995-01-01","2000-01-01",1826
"12",39,0.000119036718249245,"1995-01-01","2000-01-01",1826
"13",13,3.96789060830815e-05,"1995-01-01","2000-01-01",1826
"14",5,1.52611177242621e-05,"1995-01-01","2000-01-01",1826
"15",6,1.83133412691145e-05,"1995-01-01","2000-01-01",1826
"18",2,6.10444708970485e-06,"1995-01-01","2000-01-01",1826
"2",76994,0.235002899612368,"1995-01-01","2000-01-01",1826
"3",46852,0.143002777523426,"1995-01-01","2000-01-01",1826
"4",27859,0.0850318957360437,"1995-01-01","2000-01-01",1826
"5",15496,0.0472972560510332,"1995-01-01","2000-01-01",1826
"6",7666,0.0233983456948387,"1995-01-01","2000-01-01",1826
"7",3699,0.0112901748924091,"1995-01-01","2000-01-01",1826
"8",1498,0.00457223087018893,"1995-01-01","2000-01-01",1826
"9",659,0.00201141531605775,"1995-01-01","2000-01-01",1826
"1",140597,0.475344767546039,"1996-01-01","2000-01-01",1461
"10",48,0.000162283326402483,"1996-01-01","2000-01-01",1461
"11",19,6.42371500343162e-05,"1996-01-01","2000-01-01",1461
"12",8,2.70472210670805e-05,"1996-01-01","2000-01-01",1461
"13",3,1.01427079001552e-05,"1996-01-01","2000-01-01",1461
"14",2,6.76180526677012e-06,"1996-01-01","2000-01-01",1461
"2",73034,0.246920842926645,"1996-01-01","2000-01-01",1461
"3",42177,0.142596330368282,"1996-01-01","2000-01-01",1461
"4",22721,0.076817488733142,"1996-01-01","2000-01-01",1461
"5",10478,0.0354250977926087,"1996-01-01","2000-01-01",1461
"6",4301,0.0145412622261891,"1996-01-01","2000-01-01",1461
"7",1652,0.00558525115035212,"1996-01-01","2000-01-01",1461
"8",558,0.00188654366942886,"1996-01-01","2000-01-01",1461
"9",181,0.000611943376642696,"1996-01-01","2000-01-01",1461
"1",133993,0.522453006016322,"1997-01-01","2000-01-01",1095
"10",6,2.339464028791e-05,"1997-01-01","2000-01-01",1095
"11",3,1.1697320143955e-05,"1997-01-01","2000-01-01",1095
"2",67679,0.263887643340911,"1997-01-01","2000-01-01",1095
"3",33965,0.132433159563144,"1997-01-01","2000-01-01",1095
"4",14047,0.0547707520207121,"1997-01-01","2000-01-01",1095
"5",4882,0.0190354389809295,"1997-01-01","2000-01-01",1095
"6",1388,0.00541196011993652,"1997-01-01","2000-01-01",1095
"7",389,0.0015167525119995,"1997-01-01","2000-01-01",1095
"8",96,0.000374314244606561,"1997-01-01","2000-01-01",1095
"9",21,8.18812410076851e-05,"1997-01-01","2000-01-01",1095
"1",126957,0.615683421837492,"1998-01-01","2000-01-01",730
"2",54686,0.265202104701632,"1998-01-01","2000-01-01",730
"3",18682,0.090599161029073,"1998-01-01","2000-01-01",730
"4",4772,0.023142018864722,"1998-01-01","2000-01-01",730
"5",933,0.00452462355423001,"1998-01-01","2000-01-01",730
"6",157,0.00076137824010087,"1998-01-01","2000-01-01",730
"7",17,8.24422298198395e-05,"1998-01-01","2000-01-01",730
"8",1,4.84954293057879e-06,"1998-01-01","2000-01-01",730
"1",104959,0.798143022265482,"1999-01-01","2000-01-01",365
"2",23632,0.17970556028714,"1999-01-01","2000-01-01",365
"3",2774,0.0210944153789999,"1999-01-01","2000-01-01",365
"4",139,0.00105700206837815,"1999-01-01","2000-01-01",365
"1",160971,0.390643731829367,"1993-01-01","2001-01-01",2922
"10",2239,0.00543359558905612,"1993-01-01","2001-01-01",2922
"11",1230,0.00298495872020502,"1993-01-01","2001-01-01",2922
"12",601,0.00145850422019774,"1993-01-01","2001-01-01",2922
"13",339,0.000822683744836992,"1993-01-01","2001-01-01",2922
"14",141,0.000342178194755209,"1993-01-01","2001-01-01",2922
"15",87,0.000211131226551086,"1993-01-01","2001-01-01",2922
"16",46,0.000111632602544253,"1993-01-01","2001-01-01",2922
"17",24,5.82430969796101e-05,"1993-01-01","2001-01-01",2922
"18",10,2.42679570748375e-05,"1993-01-01","2001-01-01",2922
"19",5,1.21339785374188e-05,"1993-01-01","2001-01-01",2922
"2",86630,0.210233312139317,"1993-01-01","2001-01-01",2922
"20",6,1.45607742449025e-05,"1993-01-01","2001-01-01",2922
"21",3,7.28038712245126e-06,"1993-01-01","2001-01-01",2922
"22",3,7.28038712245126e-06,"1993-01-01","2001-01-01",2922
"3",56972,0.138259405046764,"1993-01-01","2001-01-01",2922
"30",2,4.85359141496751e-06,"1993-01-01","2001-01-01",2922
"4",38683,0.093875738352594,"1993-01-01","2001-01-01",2922
"5",25884,0.0628151800925095,"1993-01-01","2001-01-01",2922
"6",17162,0.0416486679318362,"1993-01-01","2001-01-01",2922
"7",10667,0.0258866298117292,"1993-01-01","2001-01-01",2922
"8",6583,0.0159755961423655,"1993-01-01","2001-01-01",2922
"9",3778,0.00916843418287362,"1993-01-01","2001-01-01",2922
"1",157402,0.401994110631256,"1994-01-01","2001-01-01",2557
"10",1419,0.00362403046330893,"1994-01-01","2001-01-01",2557
"11",668,0.00170602702571555,"1994-01-01","2001-01-01",2557
"12",320,0.000817258455432598,"1994-01-01","2001-01-01",2557
"13",142,0.000362658439598215,"1994-01-01","2001-01-01",2557
"14",75,0.000191544950492015,"1994-01-01","2001-01-01",2557
"15",30,7.6617980196806e-05,"1994-01-01","2001-01-01",2557
"16",20,5.10786534645374e-05,"1994-01-01","2001-01-01",2557
"17",8,2.04314613858149e-05,"1994-01-01","2001-01-01",2557
"18",6,1.53235960393612e-05,"1994-01-01","2001-01-01",2557
"19",6,1.53235960393612e-05,"1994-01-01","2001-01-01",2557
"2",84435,0.215641305263911,"1994-01-01","2001-01-01",2557
"20",1,2.55393267322687e-06,"1994-01-01","2001-01-01",2557
"26",2,5.10786534645374e-06,"1994-01-01","2001-01-01",2557
"3",55035,0.140555684671041,"1994-01-01","2001-01-01",2557
"4",36573,0.0934049796579263,"1994-01-01","2001-01-01",2557
"5",24036,0.061386325733681,"1994-01-01","2001-01-01",2557
"6",14936,0.0381455384073165,"1994-01-01","2001-01-01",2557
"7",8773,0.0224056513422193,"1994-01-01","2001-01-01",2557
"8",4958,0.0126623981938588,"1994-01-01","2001-01-01",2557
"9",2708,0.00691604967909836,"1994-01-01","2001-01-01",2557
"1",153205,0.416736936593858,"1995-01-01","2001-01-01",2192
"10",694,0.00188776759241629,"1995-01-01","2001-01-01",2192
"11",277,0.000753474961238201,"1995-01-01","2001-01-01",2192
"12",146,0.000397138427223023,"1995-01-01","2001-01-01",2192
"13",46,0.000125125805837391,"1995-01-01","2001-01-01",2192
"14",20,5.44025242771265e-05,"1995-01-01","2001-01-01",2192
"15",17,4.62421456355575e-05,"1995-01-01","2001-01-01",2192
"16",10,2.72012621385632e-05,"1995-01-01","2001-01-01",2192
"17",5,1.36006310692816e-05,"1995-01-01","2001-01-01",2192
"18",2,5.44025242771265e-06,"1995-01-01","2001-01-01",2192
"2",82204,0.223605255283845,"1995-01-01","2001-01-01",2192
"22",2,5.44025242771265e-06,"1995-01-01","2001-01-01",2192
"3",52673,0.143277208062454,"1995-01-01","2001-01-01",2192
"4",34040,0.0925930963196692,"1995-01-01","2001-01-01",2192
"5",21021,0.0571797731414738,"1995-01-01","2001-01-01",2192
"6",12014,0.0326795963332699,"1995-01-01","2001-01-01",2192
"7",6448,0.0175393738269456,"1995-01-01","2001-01-01",2192
"8",3264,0.00887849196202704,"1995-01-01","2001-01-01",2192
"9",1542,0.00419443462176645,"1995-01-01","2001-01-01",2192
"1",147419,0.434922039798793,"1996-01-01","2001-01-01",1827
"10",256,0.000755262497971707,"1996-01-01","2001-01-01",1827
"11",88,0.000259621483677774,"1996-01-01","2001-01-01",1827
"12",43,0.000126860497706185,"1996-01-01","2001-01-01",1827
"13",17,5.01541502559337e-05,"1996-01-01","2001-01-01",1827
"14",8,2.36019530616158e-05,"1996-01-01","2001-01-01",1827
"15",4,1.18009765308079e-05,"1996-01-01","2001-01-01",1827
"16",2,5.90048826540396e-06,"1996-01-01","2001-01-01",1827
"18",2,5.90048826540396e-06,"1996-01-01","2001-01-01",1827
"2",79409,0.234275936333732,"1996-01-01","2001-01-01",1827
"3",49614,0.146373412399876,"1996-01-01","2001-01-01",1827
"4",30224,0.0891681786667847,"1996-01-01","2001-01-01",1827
"5",16967,0.0500567921995545,"1996-01-01","2001-01-01",1827
"6",8610,0.0254016019825641,"1996-01-01","2001-01-01",1827
"7",3951,0.0116564145683055,"1996-01-01","2001-01-01",1827
"8",1639,0.00483545013349855,"1996-01-01","2001-01-01",1827
"9",702,0.00207107138115679,"1996-01-01","2001-01-01",1827
"1",141150,0.463469172650886,"1997-01-01","2001-01-01",1461
"10",70,0.000229846561002919,"1997-01-01","2001-01-01",1461
"11",26,8.53715798010842e-05,"1997-01-01","2001-01-01",1461
"12",5,1.64176115002085e-05,"1997-01-01","2001-01-01",1461
"13",1,3.2835223000417e-06,"1997-01-01","2001-01-01",1461
"14",2,6.5670446000834e-06,"1997-01-01","2001-01-01",1461
"15",2,6.5670446000834e-06,"1997-01-01","2001-01-01",1461
"2",76089,0.249839928287873,"1997-01-01","2001-01-01",1461
"3",44735,0.146888370092365,"1997-01-01","2001-01-01",1461
"4",24193,0.0794382550049089,"1997-01-01","2001-01-01",1461
"5",11197,0.0367655991935669,"1997-01-01","2001-01-01",1461
"6",4676,0.015353750274995,"1997-01-01","2001-01-01",1461
"7",1655,0.00543422940656902,"1997-01-01","2001-01-01",1461
"8",576,0.00189130884482402,"1997-01-01","2001-01-01",1461
"9",174,0.000571332880207256,"1997-01-01","2001-01-01",1461
"1",135944,0.515898887704025,"1998-01-01","2001-01-01",1096
"10",3,1.1384810385983e-05,"1998-01-01","2001-01-01",1096
"11",3,1.1384810385983e-05,"1998-01-01","2001-01-01",1096
"2",70068,0.265903631375019,"1998-01-01","2001-01-01",1096
"3",35560,0.134947952441852,"1998-01-01","2001-01-01",1096
"4",14764,0.0560284468462178,"1998-01-01","2001-01-01",1096
"5",5090,0.0193162282882179,"1998-01-01","2001-01-01",1096
"6",1546,0.00586697228557658,"1998-01-01","2001-01-01",1096
"7",408,0.00154833421249369,"1998-01-01","2001-01-01",1096
"8",94,0.000356724058760801,"1998-01-01","2001-01-01",1096
"9",29,0.000110053167064503,"1998-01-01","2001-01-01",1096
"1",127747,0.609948481419411,"1999-01-01","2001-01-01",731
"2",55994,0.267352307831875,"1999-01-01","2001-01-01",731
"3",19538,0.0932873056116578,"1999-01-01","2001-01-01",731
"4",4981,0.0237825810856622,"1999-01-01","2001-01-01",731
"5",997,0.00476033594507231,"1999-01-01","2001-01-01",731
"6",158,0.000754396268125803,"1999-01-01","2001-01-01",731
"7",20,9.54931984969371e-05,"1999-01-01","2001-01-01",731
"8",4,1.90986396993874e-05,"1999-01-01","2001-01-01",731
"1",106810,0.799979028730639,"2000-01-01","2001-01-01",366
"2",23794,0.178210851133946,"2000-01-01","2001-01-01",366
"3",2769,0.0207390874501932,"2000-01-01","2001-01-01",366
"4",143,0.00107103268522125,"2000-01-01","2001-01-01",366
"1",169620,0.379006922317211,"1993-01-01","2002-01-01",3287
"10",3309,0.00739378555563997,"1993-01-01","2002-01-01",3287
"11",2001,0.00447112870862363,"1993-01-01","2002-01-01",3287
"12",1122,0.00250704968069751,"1993-01-01","2002-01-01",3287
"13",622,0.00138982611532429,"1993-01-01","2002-01-01",3287
"14",345,0.000770884260107522,"1993-01-01","2002-01-01",3287
"15",151,0.000337401516742712,"1993-01-01","2002-01-01",3287
"16",107,0.000239085842989869,"1993-01-01","2002-01-01",3287
"17",48,0.000107253462275829,"1993-01-01","2002-01-01",3287
"18",34,7.59712024453789e-05,"1993-01-01","2002-01-01",3287
"19",19,4.24544954841823e-05,"1993-01-01","2002-01-01",3287
"2",90679,0.202617431368956,"1993-01-01","2002-01-01",3287
"20",6,1.34066827844786e-05,"1993-01-01","2002-01-01",3287
